transaction_id,customer_id,product_id_x,quantity,transaction_date,total_amount,Card_Type,product_id_y,product_name,last_restock_date,product_quantity,unit_price,supplier
63-0469380,23-4015927,08-8177633,1863.0,,9455,jcb,08-8177633,Chocolate Bar - Oh Henry,27.06.2023,2222.0,294.25,Veronica Lince
47-3643920,93-8427396,09-3486145,,23.12.2022,525193,jcb,09-3486145,Tuna - Sushi Grade,16.10.2023,8977.0,515.36,Rogers Raitt
85-5257789,98-0765333,33-3332901,6311.0,28.06.2023,591460,jcb,33-3332901,Veal - Heart,29.01.2023,594.0,4092.88,Leisha Willimot
70-4948967,26-2402583,15-8769711,3928.0,21.03.2023,418147,jcb,15-8769711,Wine - Cave Springs Dry Riesling,25.08.2023,327.0,2228.73,Lukas Collingham
79-2784263,51-1757274,60-0957518,,11.11.2023,554900,,60-0957518,Veal - Liver,25.08.2023,,,Rem Pirie
64-5571295,87-9073080,78-0842993,6067.0,14.03.2023,300573,jcb,78-0842993,V8 Pet,05.08.2023,539.0,4324.43,Wileen Critchard
68-5653439,09-4646610,51-3621025,5592.0,17.04.2023,389522,,51-3621025,Squash - Butternut,,,2833.03,Rafi Haggarth
98-9023055,60-5602688,,2490.0,21.03.2023,474245,jcb,,Cocktail Napkin Blue,26.03.2023,,973.9,Diandra Hearn
24-0885332,79-7605153,83-3898013,6434.0,07.12.2022,288082,jcb,83-3898013,Cookie Double Choco,28.07.2023,9226.0,2217.83,Clayton Artin
71-8615118,80-9035967,90-3121048,5582.0,26.08.2023,395343,diners-club-enroute,90-3121048,Fish - Bones,17.04.2023,4280.0,1645.06,Erminia Farquharson
54-4624439,95-0328409,87-7739735,,,446678,,87-7739735,Table Cloth 81x81 White,,6320.0,1427.05,Ashil Kaufman
51-2820375,59-2615127,74-2049331,315.0,04.10.2023,358887,,74-2049331,"Sauce - Soya, Light",21.10.2023,4952.0,2410.58,Avis Troy
09-3754199,34-2671366,49-5511905,7589.0,,314542,jcb,49-5511905,Ecolab Crystal Fusion,15.04.2023,6788.0,634.17,Amandie Riepl
02-2957152,38-0812431,94-0495231,519.0,11.09.2023,499870,,94-0495231,Veal - Leg,,1503.0,780.65,Hew Hubble
37-9798798,44-8629296,33-8603668,2456.0,18.05.2023,114973,jcb,33-8603668,White Baguette,15.02.2023,5530.0,1875.45,Joelynn Conyard
41-2179975,77-8401784,74-4421283,3775.0,17.11.2023,15741,diners-club-enroute,74-4421283,Higashimaru Usukuchi Soy,24.06.2023,3938.0,4245.81,Flem O'Fallowne
46-1754080,96-1589925,47-8506565,6327.0,,85744,mastercard,47-8506565,Cake Sheet Combo Party Pack,24.10.2023,9271.0,,Ripley Teissier
45-2658441,84-3439951,42-2984984,7779.0,23.12.2022,175890,maestro,42-2984984,Glaze - Clear,,,1579.72,Derek Fleckness
41-6627848,81-2545596,05-2715531,9790.0,08.10.2023,110341,jcb,05-2715531,Soup - Verve - Chipotle Chicken,16.02.2023,966.0,4452.69,Gustaf Meace
70-8472203,11-5350843,46-1555655,5088.0,09.04.2023,87770,,46-1555655,"Oil - Truffle, Black",11.05.2023,7651.0,,Adham Cheater
56-6087952,87-4385210,12-9001120,1663.0,14.06.2023,4175,,12-9001120,Wiberg Super Cure,17.02.2023,4780.0,,Hunfredo Garnall
54-2074669,30-7020293,56-4798534,7663.0,15.02.2023,211644,,56-4798534,Veal - Slab Bacon,25.05.2023,4316.0,569.83,Lizabeth Diggons
87-7347888,49-3627337,,4149.0,29.12.2022,418257,visa,,"Turkey - Breast, Smoked",29.01.2023,6158.0,3615.89,Matty Trounce
28-7048315,75-5338931,,517.0,25.01.2023,367566,jcb,,"Pepper - Paprika, Hungarian",11.04.2023,1325.0,1916.22,Delmer Duthie
09-2644227,67-6009775,89-4868154,9705.0,14.03.2023,379311,maestro,89-4868154,Soup - French Can Pea,25.08.2023,736.0,2459.05,Candida Klazenga
24-6648500,52-5775511,91-7276070,2281.0,,450342,diners-club-carte-blanche,91-7276070,Cod - Fillets,11.05.2023,4587.0,4042.71,Cleveland Smorthwaite
91-0397432,40-7816426,39-5041046,5917.0,13.08.2023,161308,jcb,39-5041046,"Chicken - Thigh, Bone In",27.09.2023,4735.0,1177.83,Wildon Leyband
34-2040296,79-6520566,70-1260621,5767.0,18.11.2023,420546,,70-1260621,Muffins - Assorted,14.12.2022,9242.0,4411.11,Roderigo Franses
82-7312288,36-9128688,12-9516662,6745.0,,501683,jcb,12-9516662,Pineapple - Regular,20.11.2022,2158.0,3630.52,Courtnay Belchamber
49-7196728,41-2993012,13-0579060,6910.0,27.12.2022,33132,maestro,13-0579060,Ecolab - Hobart Upr Prewash Arm,07.07.2023,7329.0,2866.12,Annabela Shimmans
90-6104488,62-6537737,74-0664110,,02.10.2023,270258,maestro,74-0664110,Muffin Mix - Banana Nut,15.08.2023,5125.0,153.52,Gill Ochterlony
46-8833152,07-3922146,,2131.0,03.07.2023,150653,,,Carbonated Water - Peach,06.04.2023,8685.0,3908.39,Lora Easter
02-7014000,09-3339182,57-2395898,5932.0,05.10.2023,302306,mastercard,57-2395898,"Tea - Darjeeling, Azzura",11.04.2023,878.0,2470.6,Lindsay Alsop
98-7503951,49-3501744,48-0818806,8874.0,27.02.2023,561713,,48-0818806,Puree - Guava,24.08.2023,6013.0,843.47,Felisha Archbald
48-1991082,78-7426509,,,08.05.2023,406464,bankcard,,Butter - Pod,06.11.2023,7723.0,,Eudora Cobby
19-3708494,09-7730077,51-5571040,1497.0,22.07.2023,409254,china-unionpay,51-5571040,Chinese Foods - Pepper Beef,01.12.2022,,1980.56,Tisha Tesh
31-1706025,14-3727000,64-5859672,7813.0,27.02.2023,280096,jcb,64-5859672,Beer - Upper Canada Light,,6777.0,800.65,Ivy Pawson
55-2587535,10-0828171,55-7241960,,31.07.2023,530861,jcb,55-7241960,Black Currants,10.05.2023,643.0,1908.3,Stu Eldon
73-7301637,53-4573140,87-4633646,4670.0,16.10.2023,294480,diners-club-carte-blanche,87-4633646,Coriander - Seed,29.01.2023,9299.0,2083.18,Prudence Pavlasek
10-0480382,37-5771843,67-9842926,1579.0,06.11.2023,488912,jcb,67-9842926,"Mushroom - Trumpet, Dry",08.09.2023,7558.0,4228.75,Sayres Cordey
93-1675513,33-6952170,43-0162979,5720.0,,175124,jcb,43-0162979,Sage - Fresh,20.06.2023,2130.0,2161.51,Laure Lewton
13-1500721,20-8977284,86-6099501,2189.0,03.11.2023,250743,maestro,86-6099501,Cattail Hearts,02.09.2023,,4340.38,Lyn O'Glessane
80-8976072,88-3401377,19-3472456,124.0,22.10.2023,252901,visa-electron,19-3472456,Myers Planters Punch,20.04.2023,5552.0,593.03,Zaccaria Cromack
65-7352294,05-9337530,08-3827087,2017.0,28.01.2023,249124,jcb,08-3827087,Pepper - Scotch Bonnet,19.03.2023,936.0,,Constantino Punchard
31-3566885,29-9600457,96-9066565,8714.0,17.10.2023,177793,,96-9066565,Wine - Marlbourough Sauv Blanc,12.08.2023,121.0,2324.26,Griffith Kinghorn
06-1353655,06-5139368,93-4329691,6216.0,26.08.2023,264915,jcb,93-4329691,Juice - Lime,17.05.2023,6556.0,,Esra Bunstone
43-3100114,30-5590363,83-7949334,8957.0,,575713,jcb,83-7949334,Wasabi Powder,13.11.2023,5932.0,1500.84,Rebecka Tretwell
86-9007280,38-6351338,84-5573909,7752.0,,167235,jcb,84-5573909,Butcher Twine 4r,20.11.2022,3350.0,528.38,Gerry Ludlam
47-8704254,92-4021101,75-1331366,6285.0,02.04.2023,42731,,75-1331366,Salmon - Canned,21.12.2022,2220.0,4408.02,Price Goodyear
05-0935420,33-1531463,92-7438229,985.0,19.06.2023,244218,diners-club-enroute,92-7438229,Blue Curacao - Marie Brizard,05.04.2023,9117.0,2752.51,Anett Dwerryhouse
66-2201128,19-4955883,92-0536521,,28.08.2023,547837,jcb,92-0536521,Beef - Top Butt Aaa,04.09.2023,,444.2,Kelci Ballham
18-4431260,92-5635097,56-9812272,3265.0,,355141,diners-club-carte-blanche,56-9812272,Aspic - Clear,23.10.2023,9324.0,4106.53,Lee Chapier
77-8558130,55-9571951,62-5339343,4260.0,17.10.2023,386413,mastercard,62-5339343,Halibut - Fletches,17.09.2023,9803.0,669.15,Ignazio Idle
02-4606427,28-3088573,61-3554267,7413.0,,475567,visa-electron,61-3554267,Apple - Macintosh,14.05.2023,9895.0,4358.41,Sharity Asmus
46-7329514,71-9659412,31-6643779,,05.04.2023,586725,,31-6643779,Puree - Guava,31.05.2023,9785.0,1082.95,Meredithe Harrad
81-2389718,24-3101371,55-5675916,7684.0,22.07.2023,372779,maestro,55-5675916,Cream - 35%,25.11.2022,86.0,2457.1,Stillman Ellick
68-6272141,87-2219761,63-7333592,6125.0,21.05.2023,181900,switch,63-7333592,Pepper - Green,04.12.2022,1446.0,2552.95,Lizette Wederell
62-4929786,79-6964434,12-8016036,5098.0,14.07.2023,340911,switch,12-8016036,"Carrots - Purple, Organic",25.10.2023,6414.0,2204.28,Donaugh Bentley
35-2158667,73-4896562,75-7416841,8755.0,26.07.2023,206689,china-unionpay,75-7416841,Juice - Happy Planet,23.11.2022,8680.0,3881.36,Happy Merwood
83-0282152,06-0845859,55-7729727,9399.0,,1173,,55-7729727,Cocktail Napkin Blue,19.07.2023,3018.0,509.46,Leonidas Choak
20-8966941,40-0038090,21-8760387,8195.0,12.09.2023,477960,jcb,21-8760387,Wood Chips - Regular,16.03.2023,7857.0,1663.87,Annecorinne Bapty
83-1649017,98-7165057,55-3501800,2501.0,10.02.2023,414450,diners-club-carte-blanche,55-3501800,Onions - Spanish,20.01.2023,374.0,,Roxanne Dyson
34-6627428,19-9868393,45-3553428,,10.11.2023,505874,,45-3553428,Pastry - Butterscotch Baked,05.01.2023,5660.0,873.47,Rinaldo Clausson
61-8961040,83-3220096,15-8849454,6796.0,25.04.2023,301450,jcb,15-8849454,Lettuce - Escarole,03.04.2023,8626.0,2372.89,Vilma Compston
30-1715019,35-2546727,35-9927198,9177.0,,586613,jcb,35-9927198,Sea Bass - Whole,29.12.2022,7248.0,1146.13,Obediah Liversage
97-5009041,59-3950606,63-8144371,2586.0,,415634,,63-8144371,Ice Cream - Fudge Bars,,6622.0,2418.74,Piper Yakob
01-8506728,74-3398645,,2605.0,02.04.2023,89155,,,Wine - Pinot Noir Stoneleigh,17.04.2023,4114.0,1522.31,Christean Aldersey
33-8484234,60-5702206,00-8955828,6570.0,11.06.2023,395804,diners-club-enroute,00-8955828,"Napkin - Beverge, White 2 - Ply",09.12.2022,5661.0,2813.91,Linette Duly
35-5616227,92-6237007,02-0272133,3269.0,03.11.2023,246762,,02-0272133,Slt - Individual Portions,05.10.2023,4482.0,2120.78,Gerrard Tydd
19-4487844,65-6641102,29-9219465,,07.10.2023,208274,,29-9219465,Lambcasing,10.11.2023,,,Abbe Disbrey
73-7158142,83-4004434,41-9475481,1370.0,20.12.2022,357147,jcb,41-9475481,Compound - Passion Fruit,19.04.2023,,,Isa Lant
91-1830171,61-7039032,,5870.0,22.05.2023,469795,,,Silicone Paper 16.5x24,24.11.2022,3256.0,2172.82,Anneliese Gowdie
19-2921528,21-9733711,60-1894048,4216.0,13.07.2023,523643,china-unionpay,60-1894048,Arizona - Plum Green Tea,08.02.2023,6420.0,638.9,Gabbey Ruilton
69-4793634,33-3877167,31-4752244,9359.0,07.04.2023,508962,,31-4752244,"Napkin - Beverge, White 2 - Ply",14.10.2023,,437.1,Isac Morit
21-0839639,48-3773504,77-1972645,9971.0,11.03.2023,327588,americanexpress,77-1972645,"Mop Head - Cotton, 24 Oz",30.07.2023,621.0,2820.89,Becky Menendes
57-3326290,21-1446078,78-5692689,2974.0,06.04.2023,367543,diners-club-enroute,78-5692689,Soup - Campbells Chicken,14.12.2022,4307.0,1779.34,Kristos Thacke
45-2631886,27-2144066,23-6399971,1957.0,02.01.2023,261179,mastercard,23-6399971,Compound - Strawberry,26.03.2023,7610.0,4280.58,Aryn Davie
04-9685325,27-4511765,80-5695760,6569.0,19.11.2023,524493,jcb,80-5695760,"Noodles - Cellophane, Thin",,2814.0,1256.56,Julietta Buyers
84-3023345,45-6626210,39-7269414,6554.0,28.11.2022,125469,,39-7269414,Wine - Magnotta - Cab Sauv,13.03.2023,3600.0,2277.85,Barty Wand
83-3882996,72-0262572,43-4056891,673.0,,102222,switch,43-4056891,Goldschalger,09.11.2023,2224.0,,Gertrudis Skrines
08-6101625,03-4395372,43-5910696,4742.0,10.10.2023,237943,maestro,43-5910696,"Beans - Fava, Canned",04.02.2023,559.0,4468.09,Marris Rothera
75-0103448,72-2954959,34-3808305,9931.0,10.10.2023,48878,mastercard,34-3808305,Beef - Striploin,27.05.2023,5442.0,1163.21,Cristina Greathead
95-4891984,82-9621054,53-5347219,9410.0,05.01.2023,137104,,53-5347219,Containter - 3oz Microwave Rect.,13.02.2023,9055.0,4301.22,Mae Oxlee
08-1896621,11-5564849,,9889.0,21.11.2022,115473,jcb,,V8 Splash Strawberry Kiwi,11.07.2023,,1389.98,Olwen Daws
00-0226391,69-9497860,60-1000432,4681.0,19.12.2022,184790,,60-1000432,Beef - Kobe Striploin,11.08.2023,5415.0,2822.31,Corette Pressdee
32-0540790,04-0837588,52-6037342,,13.11.2023,344545,,52-6037342,Veal - Osso Bucco,05.02.2023,,160.97,Udall Windsor
18-4543995,46-1157745,15-4015045,2810.0,30.11.2022,35048,diners-club-enroute,15-4015045,Vector Energy Bar,03.02.2023,1815.0,2821.81,Courtenay Yalden
53-8578393,85-7805087,46-4201824,127.0,21.09.2023,132145,maestro,46-4201824,Lady Fingers,28.11.2022,3671.0,4034.42,Tamarra Wilks
28-0368216,59-1185585,,,10.06.2023,153344,jcb,,Oysters - Smoked,08.03.2023,406.0,1201.64,Park Killiner
19-6566776,48-0186542,99-8744602,7725.0,04.11.2023,126922,americanexpress,99-8744602,Water - Tonic,29.04.2023,1970.0,2147.33,Marketa Maffy
34-5432532,75-9927939,40-8196289,5418.0,01.11.2023,231479,jcb,40-8196289,Rice - Basmati,29.04.2023,7235.0,713.01,Wilbur Fishpoole
39-1436219,80-2135176,83-6623465,,07.08.2023,460026,solo,83-6623465,Pork Loin Cutlets,19.08.2023,9177.0,1835.98,Arnoldo Hattigan
79-0447237,17-5216667,84-5166061,1447.0,23.07.2023,140235,jcb,84-5166061,Buttons,27.07.2023,8983.0,,Kay Mattosoff
96-6957837,43-4321497,64-7044928,5010.0,,107660,mastercard,64-7044928,Mushroom - Morel Frozen,23.11.2022,1619.0,1535.46,Justinn Scroyton
06-4911138,13-1314247,57-2600092,,25.02.2023,575956,jcb,57-2600092,"Yogurt - Peach, 175 Gr",13.02.2023,3594.0,2768.98,Lurleen Verrall
31-0220714,82-9119153,72-4241686,6035.0,29.04.2023,293980,,72-4241686,Ecolab Crystal Fusion,22.10.2023,6472.0,1960.06,Don Abberley
24-9838707,39-9332634,11-0825981,728.0,06.06.2023,289006,mastercard,11-0825981,Pop - Club Soda Can,02.05.2023,3961.0,3145.23,Genni Persian
94-2933163,44-7203676,90-0824753,606.0,20.01.2023,188927,jcb,90-0824753,Cinnamon Buns Sticky,,3473.0,2744.4,Rose Burtonwood
73-3038659,75-1150384,69-8539974,9314.0,15.01.2023,40067,maestro,69-8539974,Bread - Mini Hamburger Bun,26.04.2023,2226.0,3486.25,Charity McCarrison
66-5860984,71-4298001,55-8071443,1240.0,14.09.2023,509764,,55-8071443,Bread - Onion Focaccia,28.02.2023,4545.0,53.12,Prudi Lorman
72-8086994,43-0474658,98-6324821,7971.0,11.05.2023,51057,jcb,98-6324821,Tart - Pecan Butter Squares,06.09.2023,,604.34,Glori Chimes
13-1329157,50-1626573,,4348.0,13.11.2023,419640,jcb,,Rice - Long Grain,02.05.2023,9970.0,3318.84,Celinda Lockhart
88-6865758,88-8135964,17-9461012,9962.0,23.01.2023,1312,jcb,17-9461012,Mushroom - Crimini,01.07.2023,,1594.01,Roshelle Widdowes
04-3287363,88-3114549,19-3860523,7349.0,04.09.2023,431431,china-unionpay,19-3860523,Foil - Round Foil,12.09.2023,81.0,2887.52,Maud Harcarse
06-8190016,43-7099027,36-0923368,6155.0,,289473,,36-0923368,Sauce - Mint,16.01.2023,7804.0,4008.53,Alessandra Farnill
54-3489274,00-8254353,34-8540914,7498.0,,47864,,34-8540914,Chivas Regal - 12 Year Old,05.03.2023,,1114.83,Beaufort Cusiter
30-4499724,93-5885871,07-3399157,6729.0,24.11.2022,266238,,07-3399157,Lemon Grass,11.03.2023,9226.0,3452.85,Alys Prium
76-9064451,31-1340840,,4837.0,09.09.2023,17636,diners-club-enroute,,"Cheese - Havarti, Roasted Garlic",16.02.2023,,1597.3,Yance Feak
